REGISTER_ID,GENDER,AGE,INCOME
AP118910,M,21,40000
AP118911,F,43,40000
AP118912,M,28,10000
AP118913,F,37,12000
AP118914,F,50,50000
AP118915,M,27,10000
AP118916,F,43,10000
AP118917,M,34,12000
AP118918,F,25,12000
AP118919,M,39,25000
AP118920,F,26,12000
AP118921,M,30,50000
AP118922,F,21,12000
AP118923,F,36,12000
AP118924,F,42,12000
AP118925,F,47,30000
AP118926,M,22,15000
AP118927,F,33,30000
AP118928,M,40,35000
AP118929,M,32,15000
AP118930,F,43,35000
AP118931,F,50,35000
AP118932,F,28,40000
AP118933,F,42,25000
AP118934,F,39,12000
AP118935,F,21,40000
AP118936,F,36,30000
AP118937,M,47,50000
AP118938,M,42,35000
AP118939,F,33,10000
AP118940,M,48,50000
AP118941,M,48,50000
AP118942,F,31,15000
AP118943,F,31,10000
AP118944,M,41,30000
AP118945,F,26,12000
AP118946,M,49,35000
AP118947,M,40,40000
AP118948,M,24,10000
AP118949,F,24,25000
AP118950,M,36,10000
AP118951,M,24,20000
AP118952,M,21,20000
AP118953,M,23,15000
AP118954,M,35,25000
AP118955,F,50,25000
AP118956,M,26,10000
AP118957,F,47,10000
AP118958,M,33,25000
AP118959,F,30,25000
AP118960,M,35,40000
AP118961,F,36,35000
AP118962,F,35,40000
AP118963,M,29,30000
AP118964,F,48,35000
AP118965,M,48,50000
AP118966,F,35,50000
AP118967,F,31,15000
AP118968,F,42,12000
AP118969,F,29,25000
AP118970,M,23,25000
AP118971,M,38,35000
AP118972,F,50,30000
AP118973,M,32,30000
AP118974,F,44,10000
AP118975,F,24,50000
AP118976,M,44,35000
AP118977,F,44,50000
AP118978,F,41,35000
AP118979,F,40,25000
AP118980,M,48,40000
AP118981,F,44,40000
AP118982,M,43,30000
AP118983,F,22,30000
AP118984,M,33,40000
AP118985,F,37,40000
AP118986,M,22,50000
AP118987,F,47,35000
AP118988,M,41,50000
AP118989,F,41,15000
AP118990,F,47,15000
AP118991,F,39,50000
AP118992,F,44,12000
AP118993,F,30,15000
AP118994,F,29,15000
AP118995,M,23,15000
AP118996,F,32,50000
AP118997,F,31,35000
AP118998,F,22,20000
AP118999,F,48,20000
AP119000,M,31,20000
AP119001,F,48,30000
AP119002,M,42,25000
AP119003,F,45,40000
AP119004,M,30,25000
AP119005,M,39,25000
AP119006,M,27,30000
AP119007,M,42,10000
AP119008,F,32,15000
AP119009,F,45,15000
AP119010,M,29,12000
AP119011,M,29,30000
AP119012,F,47,40000
AP119013,F,41,35000
AP119014,F,47,50000
AP119015,F,21,12000
AP119016,F,22,20000
AP119017,F,42,30000
AP119018,F,40,10000
AP119019,M,44,12000
AP119020,F,47,10000
AP119021,F,32,15000
AP119022,F,48,35000
AP119023,M,36,25000
AP119024,F,35,40000
AP119025,F,49,50000
AP119026,M,45,30000
AP119027,F,32,30000
AP119028,F,26,35000
AP119029,F,22,30000
AP119030,M,41,40000
AP119031,M,31,10000
AP119032,M,29,35000
AP119033,M,24,25000
AP119034,M,41,15000
AP119035,F,33,30000
AP119036,M,43,12000
AP119037,F,28,10000
AP119038,M,36,50000
AP119039,M,38,20000
AP119040,M,36,40000
AP119041,M,48,12000
AP119042,M,31,25000
AP119043,M,34,12000
AP119044,F,28,15000
AP119045,F,24,50000
AP119046,M,25,40000
AP119047,F,38,10000
AP119048,F,47,30000
AP119049,F,49,25000
AP119050,M,49,30000
AP119051,F,48,20000
AP119052,F,48,25000
AP119053,M,48,20000
AP119054,M,46,35000
AP119055,M,39,30000
AP119056,F,37,30000
AP119057,M,29,20000
AP119058,M,29,12000
AP119059,F,45,25000
AP119060,F,43,50000
AP119061,M,46,15000
AP119062,F,29,40000
AP119063,F,29,25000
AP119064,M,34,12000
AP119065,M,43,15000
AP119066,F,49,35000
AP119067,M,25,50000
AP119068,F,27,20000
AP119069,F,36,50000
AP119070,M,38,25000
AP119071,F,37,25000
AP119072,M,23,12000
AP119073,F,25,25000
AP119074,M,22,40000
AP119075,F,44,30000
AP119076,F,42,40000
AP119077,M,47,35000
AP119078,M,30,30000
AP119079,F,31,15000
AP119080,M,44,12000
AP119081,F,35,35000
AP119082,M,31,25000
AP119083,F,23,40000
AP119084,F,41,30000
AP119085,F,28,30000
AP119086,M,45,20000
AP119087,F,36,20000
AP119088,M,23,25000
AP119089,F,23,50000
AP119090,F,39,40000
AP119091,F,29,35000
AP119092,F,27,40000
AP119093,M,27,50000
AP119094,F,47,20000
AP119095,F,31,20000
AP119096,F,37,30000
AP119097,F,27,12000
AP119098,M,41,12000
AP119099,F,37,15000
AP119100,M,38,10000
AP119101,M,45,25000
AP119102,F,39,12000
AP119103,M,30,50000
AP119104,M,21,40000
AP119105,M,24,20000
AP119106,F,38,12000
AP119107,M,39,20000
AP119108,F,44,50000
AP119109,F,41,40000
AP119110,M,49,35000
AP119111,F,36,12000
AP119112,F,33,12000
AP119113,F,40,15000
AP119114,M,24,12000
AP119115,F,38,20000
AP119116,F,49,12000
AP119117,F,42,50000
AP119118,F,46,30000
AP119119,M,32,20000
AP119120,M,29,40000
AP119121,F,43,35000
AP119122,F,29,40000
AP119123,M,29,12000
AP119124,F,38,30000
AP119125,F,26,30000
AP119126,F,37,20000
AP119127,M,49,10000
AP119128,F,22,20000
AP119129,M,38,15000
AP119130,M,30,40000
AP119131,M,39,12000
AP119132,F,24,30000
AP119133,M,37,15000
AP119134,M,36,25000
AP119135,F,22,15000
AP119136,F,40,10000
AP119137,F,37,15000
AP119138,F,33,12000
AP119139,M,38,50000
AP119140,M,40,15000
AP119141,M,21,30000
AP119142,F,47,40000
AP119143,F,41,10000
AP119144,F,27,15000
AP119145,M,39,12000
AP119146,M,42,30000
AP119147,M,49,12000
AP119148,F,34,40000
AP119149,F,47,10000
AP119150,M,46,15000
AP119151,F,48,12000
AP119152,M,43,25000
AP119153,M,44,12000
AP119154,F,26,40000
AP119155,F,36,30000
AP119156,M,45,40000
AP119157,M,32,20000
AP119158,M,44,12000
AP119159,M,35,40000
AP119160,M,41,50000
AP119161,F,21,20000
AP119162,F,32,25000
AP119163,M,24,35000
AP119164,M,34,30000
AP119165,F,31,40000
AP119166,M,41,25000
AP119167,M,50,15000
AP119168,F,45,40000
AP119169,M,30,15000
AP119170,M,29,10000
AP119171,F,36,12000
AP119172,F,34,25000
AP119173,F,43,50000
AP119174,F,22,25000
AP119175,M,31,50000
AP119176,F,41,40000
AP119177,M,41,20000
AP119178,F,42,50000
AP119179,M,26,15000
AP119180,F,45,30000
AP119181,M,33,25000
AP119182,F,21,25000
AP119183,F,25,10000
AP119184,M,31,50000
AP119185,F,47,35000
AP119186,F,37,25000
AP119187,F,37,12000
AP119188,M,21,20000
AP119189,F,47,30000
AP119190,F,43,40000
AP119191,M,27,20000
AP119192,F,29,12000
AP119193,F,46,50000
AP119194,M,40,50000
AP119195,F,49,25000
AP119196,F,49,20000
AP119197,F,40,40000
AP119198,M,26,30000
AP119199,M,21,35000
AP119200,M,26,50000
AP119201,F,30,10000
AP119202,F,31,10000
AP119203,F,34,15000
AP119204,M,32,35000
AP119205,F,24,12000
AP119206,F,41,20000
AP119207,F,26,40000
AP119208,M,37,25000
AP119209,M,23,20000
AP119210,M,44,30000
AP119211,F,36,50000
AP119212,M,22,20000
AP119213,F,41,10000
AP119214,F,31,50000
AP119215,M,49,15000
AP119216,M,23,30000
AP119217,F,50,12000
AP119218,F,49,25000
AP119219,M,22,30000
AP119220,F,49,40000
AP119221,M,25,25000
AP119222,F,24,25000
AP119223,F,22,25000
AP119224,F,41,30000
AP119225,F,41,50000
AP119226,F,42,50000
AP119227,F,50,25000
AP119228,M,44,40000
AP119229,M,38,50000
AP119230,F,35,10000
AP119231,F,24,40000
AP119232,F,35,15000
AP119233,F,26,20000
AP119234,M,47,50000
AP119235,F,38,12000
AP119236,M,22,10000
AP119237,F,37,35000
AP119238,M,31,10000
AP119239,F,42,12000
AP119240,F,42,15000
AP119241,F,42,12000
AP119242,M,32,10000
AP119243,F,43,25000
AP119244,M,34,20000
AP119245,M,46,35000
AP119246,F,47,20000
AP119247,F,27,35000
AP119248,M,24,12000
AP119249,M,21,20000
AP119250,F,48,50000
AP119251,M,48,12000
AP119252,F,45,12000
AP119253,M,24,12000
AP119254,F,28,50000
AP119255,M,27,30000
AP119256,M,29,40000
AP119257,F,34,30000
AP119258,M,25,35000
AP119259,M,29,12000
AP119260,F,33,20000
AP119261,M,41,30000
AP119262,F,21,50000
AP119263,M,23,25000
AP119264,M,41,50000
AP119265,M,44,50000
AP119266,M,42,50000
AP119267,M,30,30000
AP119268,M,28,50000
AP119269,M,50,10000
AP119270,M,47,25000
AP119271,F,27,25000
AP119272,F,30,40000
AP119273,F,34,12000
AP119274,M,27,30000
AP119275,F,30,15000
AP119276,F,30,20000
AP119277,M,31,12000
AP119278,M,44,10000
AP119279,F,40,12000
AP119280,M,48,30000
AP119281,M,28,25000
AP119282,F,32,25000
AP119283,F,39,25000
AP119284,F,25,25000
AP119285,F,25,10000
AP119286,F,42,25000
AP119287,M,46,20000
AP119288,F,25,40000
AP119289,F,44,50000
AP119290,M,33,50000
AP119291,M,32,12000
AP119292,F,33,20000
AP119293,F,49,40000
AP119294,M,37,10000
AP119295,F,39,30000
AP119296,M,27,50000
AP119297,M,30,25000
AP119298,F,38,40000
AP119299,F,25,12000
AP119300,F,21,12000
AP119301,M,46,30000
AP119302,M,28,15000
AP119303,M,25,15000
AP119304,F,35,25000
AP119305,F,30,15000
AP119306,F,29,30000
AP119307,F,44,20000
AP119308,M,24,12000
AP119309,F,34,12000
AP119310,F,45,12000
AP119311,M,31,30000
AP119312,F,35,15000
AP119313,M,24,10000
AP119314,M,42,30000
AP119315,F,33,20000
AP119316,M,37,40000
AP119317,M,23,20000
AP119318,M,27,35000
AP119319,F,32,12000
AP119320,M,49,25000
AP119321,M,34,12000
AP119322,F,44,15000
AP119323,M,29,20000
AP119324,F,34,25000
AP119325,F,39,15000
AP119326,F,38,20000
AP119327,M,33,50000
AP119328,F,27,12000
AP119329,M,23,15000
AP119330,M,25,35000
AP119331,F,27,10000
AP119332,M,47,30000
AP119333,F,37,12000
AP119334,M,33,35000
AP119335,M,37,20000
AP119336,M,47,25000
AP119337,M,21,15000
AP119338,F,33,25000
AP119339,F,50,25000
AP119340,F,21,10000
AP119341,F,25,12000
AP119342,M,21,12000
AP119343,F,22,15000
AP119344,F,48,10000
AP119345,M,45,30000
AP119346,M,31,35000
AP119347,M,50,25000
AP119348,M,30,35000
AP119349,M,33,20000
AP119350,F,29,35000
AP119351,M,31,30000
AP119352,M,41,15000
AP119353,F,49,35000
AP119354,F,49,50000
AP119355,M,47,20000
AP119356,M,30,20000
AP119357,F,33,12000
AP119358,M,22,50000
AP119359,M,49,25000
AP119360,F,34,15000
AP119361,M,34,20000
AP119362,M,37,20000
AP119363,F,39,40000
AP119364,F,46,25000
AP119365,F,46,40000
AP119366,M,40,50000
AP119367,F,21,50000
AP119368,F,25,50000
AP119369,F,29,40000
AP119370,F,24,35000
AP119371,F,35,35000
AP119372,M,31,20000
AP119373,M,25,10000
AP119374,F,48,30000
AP119375,M,37,40000
AP119376,F,29,35000
AP119377,M,38,30000
AP119378,M,49,12000
AP119379,F,24,40000
AP119380,F,36,12000
AP119381,F,43,40000
AP119382,F,50,30000
AP119383,M,24,10000
AP119384,M,33,12000
AP119385,F,49,20000
AP119386,F,27,30000
AP119387,F,32,12000
AP119388,M,24,20000
AP119389,F,34,30000
AP119390,F,22,35000
AP119391,M,30,20000
AP119392,M,47,30000
AP119393,F,28,10000
AP119394,M,43,15000
AP119395,F,43,20000
AP119396,F,28,30000
AP119397,M,24,12000
AP119398,F,27,25000
AP119399,M,26,20000
AP119400,M,22,12000
AP119401,M,35,10000
AP119402,F,48,10000
AP119403,F,46,12000
AP119404,M,25,35000
AP119405,F,47,10000
AP119406,M,22,10000
AP119407,M,26,20000
AP119408,M,24,25000
AP119409,F,43,40000
AP119410,F,48,35000
AP119411,F,40,12000
AP119412,M,43,35000
AP119413,M,49,35000
AP119414,M,28,25000
AP119415,F,29,40000
AP119416,F,44,30000
AP119417,M,45,10000
AP119418,M,48,35000
AP119419,F,32,15000
AP119420,M,31,25000
AP119421,M,48,25000
AP119422,F,34,40000
AP119423,M,46,10000
AP119424,M,45,25000
AP119425,M,25,40000
AP119426,M,48,40000
AP119427,F,30,50000
AP119428,F,34,35000
AP119429,F,49,10000
AP119430,M,37,40000
AP119431,M,49,20000
AP119432,F,35,12000
AP119433,F,42,10000
AP119434,F,48,25000
AP119435,F,36,25000
AP119436,F,28,10000
AP119437,F,38,10000
AP119438,F,40,35000
AP119439,M,35,40000
AP119440,M,33,35000
AP119441,F,23,25000
AP119442,F,23,25000
AP119443,F,27,20000
AP119444,M,42,12000
AP119445,M,40,40000
AP119446,M,44,30000
AP119447,F,26,40000
AP119448,M,44,30000
AP119449,M,29,50000
AP119450,M,39,35000
AP119451,F,27,10000
AP119452,F,24,50000
AP119453,M,46,25000
AP119454,F,44,50000
AP119455,F,50,30000
AP119456,F,49,35000
AP119457,M,23,50000
AP119458,F,35,35000
AP119459,M,27,20000
AP119460,F,44,10000
AP119461,F,41,15000
AP119462,M,30,40000
AP119463,F,44,20000
AP119464,M,32,12000
AP119465,F,28,25000
AP119466,M,46,40000
AP119467,M,39,40000
AP119468,M,22,25000
AP119469,M,27,12000
AP119470,M,38,50000
AP119471,F,34,40000
AP119472,F,22,15000
AP119473,M,21,10000
AP119474,M,22,35000
AP119475,F,32,10000
AP119476,M,30,50000
AP119477,M,45,25000
AP119478,M,32,30000
AP119479,M,45,20000
AP119480,M,26,25000
AP119481,F,35,10000
AP119482,F,41,35000
AP119483,M,28,10000
AP119484,M,48,35000
AP119485,F,28,50000
AP119486,F,34,10000
AP119487,F,37,35000
AP119488,M,41,25000
AP119489,F,29,12000
AP119490,M,41,30000
AP119491,F,21,10000
AP119492,F,22,10000
AP119493,F,40,10000
AP119494,M,36,30000
AP119495,M,36,12000
AP119496,M,33,15000
AP119497,F,39,10000
AP119498,M,22,50000
AP119499,M,26,30000
AP119500,M,41,20000
AP119501,M,49,10000
AP119502,F,28,10000
AP119503,M,49,35000
AP119504,F,26,50000
AP119505,F,39,10000
AP119506,M,40,15000
AP119507,M,21,30000
AP119508,F,28,25000
AP119509,M,28,40000
AP119510,F,44,15000
AP119511,F,41,12000
AP119512,M,43,35000
AP119513,M,22,25000
AP119514,F,40,35000
AP119515,F,35,40000
AP119516,M,33,25000
AP119517,F,46,15000
AP119518,F,50,15000
AP119519,M,21,50000
AP119520,F,34,15000
AP119521,M,44,50000
AP119522,M,27,30000
AP119523,M,22,20000
AP119524,M,25,15000
AP119525,M,32,15000
AP119526,F,47,12000
AP119527,F,29,30000
AP119528,M,43,30000
AP119529,F,26,40000
AP119530,M,35,50000
AP119531,M,36,20000
AP119532,F,46,25000
AP119533,M,43,30000
AP119534,M,22,30000
AP119535,F,44,12000
AP119536,M,31,30000
AP119537,F,46,15000
AP119538,M,50,15000
AP119539,M,44,20000
AP119540,M,30,20000
AP119541,F,41,12000
AP119542,F,41,30000
AP119543,F,23,12000
AP119544,M,41,20000
AP119545,M,35,10000
AP119546,F,31,30000
AP119547,M,40,10000
AP119548,M,23,20000
AP119549,F,49,40000
AP119550,M,28,35000
AP119551,M,29,30000
AP119552,F,41,20000
AP119553,M,25,40000
AP119554,F,37,12000
AP119555,F,45,12000
AP119556,F,31,20000
AP119557,F,50,10000
AP119558,M,44,20000
AP119559,F,38,15000
AP119560,M,30,12000
AP119561,F,41,40000
AP119562,M,22,10000
AP119563,F,32,50000
AP119564,F,31,30000
AP119565,F,48,15000
AP119566,F,32,50000
AP119567,M,33,25000
AP119568,M,24,10000
AP119569,M,32,40000
AP119570,F,42,10000
AP119571,F,38,15000
AP119572,M,27,25000
AP119573,M,41,10000
AP119574,M,41,20000
AP119575,F,35,35000
AP119576,M,23,20000
AP119577,F,36,12000
AP119578,M,24,20000
AP119579,F,22,10000
AP119580,M,42,30000
AP119581,F,29,50000
AP119582,F,27,40000
AP119583,F,48,20000
AP119584,F,39,12000
AP119585,M,41,15000
AP119586,F,21,35000
AP119587,M,32,12000
AP119588,F,41,10000
AP119589,M,49,20000
AP119590,M,32,12000
AP119591,M,23,30000
AP119592,F,30,10000
AP119593,M,47,30000
AP119594,F,30,40000
AP119595,M,41,12000
AP119596,M,32,12000
AP119597,M,32,12000
AP119598,F,23,12000
AP119599,F,30,15000
AP119600,F,45,10000
AP119601,M,44,30000
AP119602,F,46,40000
AP119603,F,27,35000
AP119604,M,39,50000
AP119605,F,21,10000
AP119606,M,33,40000
AP119607,F,32,30000
AP119608,F,43,50000
AP119609,M,41,10000
AP119610,M,43,20000
AP119611,F,28,20000
AP119612,F,24,35000
AP119613,F,30,15000
AP119614,F,48,30000
AP119615,M,26,40000
AP119616,F,33,50000
AP119617,M,44,20000
AP119618,F,32,20000
AP119619,M,42,50000
AP119620,F,34,30000
AP119621,M,24,10000
AP119622,M,48,15000
AP119623,F,44,30000
AP119624,F,39,30000
AP119625,F,21,25000
AP119626,F,23,12000
AP119627,M,34,20000
AP119628,M,49,25000
AP119629,M,34,10000
AP119630,M,30,15000
AP119631,F,30,20000
AP119632,M,45,25000
AP119633,M,47,50000
AP119634,F,46,10000
AP119635,M,26,15000
AP119636,F,35,35000
AP119637,F,41,30000
AP119638,M,34,15000
AP119639,M,42,50000
AP119640,F,32,50000
AP119641,F,28,35000
AP119642,F,38,10000
AP119643,M,45,35000
AP119644,M,37,25000
AP119645,F,43,10000
AP119646,F,24,25000
AP119647,F,49,20000
AP119648,F,32,35000
AP119649,M,45,50000
AP119650,M,25,10000
AP119651,M,49,30000
AP119652,F,36,25000
AP119653,F,23,30000
AP119654,F,42,20000
AP119655,F,43,10000
AP119656,F,25,15000
AP119657,F,38,10000
AP119658,F,43,25000
AP119659,M,21,30000
AP119660,F,24,12000
AP119661,F,41,50000
AP119662,M,48,40000
AP119663,F,22,30000
AP119664,M,39,40000
AP119665,M,33,20000
AP119666,M,24,50000
AP119667,F,31,12000
AP119668,F,27,35000
AP119669,F,22,12000
AP119670,F,29,20000
AP119671,M,50,30000
AP119672,M,26,25000
AP119673,F,26,50000
AP119674,M,32,50000
AP119675,F,50,10000
AP119676,F,42,40000
AP119677,F,29,50000
AP119678,F,35,15000
AP119679,M,38,20000
AP119680,M,49,20000
AP119681,F,40,20000
AP119682,M,22,35000
AP119683,M,46,12000
AP119684,F,42,50000
AP119685,F,41,40000
AP119686,M,47,50000
AP119687,F,37,10000
AP119688,F,30,30000
AP119689,M,29,35000
AP119690,M,43,12000
AP119691,M,35,25000
AP119692,F,40,30000
AP119693,M,31,20000
AP119694,M,25,25000
AP119695,F,36,12000
AP119696,F,23,25000
AP119697,M,25,50000
AP119698,M,31,25000
AP119699,M,42,12000
AP119700,M,39,30000
AP119701,F,23,15000
AP119702,M,22,25000
AP119703,F,35,12000
AP119704,F,21,40000
AP119705,M,33,50000
AP119706,M,42,30000
AP119707,M,48,15000
AP119708,M,37,20000
AP119709,M,24,15000
AP119710,M,31,50000
AP119711,M,37,12000
AP119712,M,40,30000
AP119713,M,44,20000
AP119714,F,42,25000
AP119715,F,30,12000
AP119716,F,36,50000
AP119717,M,36,35000
AP119718,M,41,40000
AP119719,M,34,30000
AP119720,F,32,10000
AP119721,M,21,12000
AP119722,M,21,40000
AP119723,M,30,10000
AP119724,M,33,20000
AP119725,M,39,25000
AP119726,F,33,40000
AP119727,F,38,20000
AP119728,F,31,20000
AP119729,M,33,20000
AP119730,M,44,12000
AP119731,M,40,12000
AP119732,M,36,25000
AP119733,M,39,12000
AP119734,F,25,12000
AP119735,M,40,12000
AP119736,M,27,40000
AP119737,M,26,40000
AP119738,M,27,40000
AP119739,F,24,10000
AP119740,F,39,25000
AP119741,M,31,30000
AP119742,F,34,20000
AP119743,M,48,40000
AP119744,M,35,20000
AP119745,F,34,20000
AP119746,F,41,15000
AP119747,F,36,10000
AP119748,F,31,20000
AP119749,F,33,25000
AP119750,F,34,12000
AP119751,M,21,30000
AP119752,F,21,40000
AP119753,F,47,15000
AP119754,M,40,35000
AP119755,F,35,12000
AP119756,F,28,35000
AP119757,F,30,20000
AP119758,M,44,20000
AP119759,M,21,15000
AP119760,F,44,30000
AP119761,M,41,35000
AP119762,F,45,40000
AP119763,M,41,12000
AP119764,M,45,20000
AP119765,M,24,30000
AP119766,M,36,12000
AP119767,F,27,25000
AP119768,F,23,12000
AP119769,M,21,10000
AP119770,F,42,50000
AP119771,M,21,40000
AP119772,M,21,20000
AP119773,F,39,12000
AP119774,M,22,15000
AP119775,M,31,12000
AP119776,F,47,50000
AP119777,M,27,12000
AP119778,F,36,30000
AP119779,F,38,40000
AP119780,M,22,25000
AP119781,M,30,40000
AP119782,F,44,35000
AP119783,F,42,15000
AP119784,M,28,35000
AP119785,M,30,15000
AP119786,M,26,12000
AP119787,F,24,50000
AP119788,M,50,50000
AP119789,M,28,40000
AP119790,M,46,15000
AP119791,F,41,10000
AP119792,F,40,30000
AP119793,M,38,50000
AP119794,M,37,50000
AP119795,M,27,40000
AP119796,F,47,12000
AP119797,F,33,40000
AP119798,M,35,50000
AP119799,F,45,30000
AP119800,F,44,25000
AP119801,F,50,40000
AP119802,F,39,12000
AP119803,F,27,30000
AP119804,M,37,50000
AP119805,F,44,10000
AP119806,M,22,20000
AP119807,F,23,20000
AP119808,F,43,10000
AP119809,F,23,10000
AP119810,F,28,12000
AP119811,F,46,25000
AP119812,M,21,30000
AP119813,M,21,30000
AP119814,M,31,25000
AP119815,M,43,40000
AP119816,M,50,40000
AP119817,F,32,50000
AP119818,M,46,50000
AP119819,M,43,15000
AP119820,F,43,50000
AP119821,M,37,10000
AP119822,M,49,30000
AP119823,F,26,10000
AP119824,M,28,25000
AP119825,M,28,10000
AP119826,M,45,10000
AP119827,M,34,50000
AP119828,F,37,10000
AP119829,F,44,35000
AP119830,F,26,10000
AP119831,M,34,25000
AP119832,M,32,50000
AP119833,M,46,30000
AP119834,F,31,25000
AP119835,M,43,25000
AP119836,M,29,12000
AP119837,F,33,40000
AP119838,M,44,10000
AP119839,M,45,20000
AP119840,F,39,50000
AP119841,F,27,40000
AP119842,F,49,50000
AP119843,F,24,40000
AP119844,M,36,35000
AP119845,F,42,25000
AP119846,M,47,10000
AP119847,F,43,12000
AP119848,F,30,10000
AP119849,F,44,10000
AP119850,F,50,10000
AP119851,M,47,30000
AP119852,M,24,35000
AP119853,F,49,30000
AP119854,F,45,12000
AP119855,F,34,12000
AP119856,M,39,12000
AP119857,F,21,15000
AP119858,M,30,30000
AP119859,F,41,35000
AP119860,M,32,40000
AP119861,F,26,35000
AP119862,M,25,35000
AP119863,F,27,20000
AP119864,M,23,12000
AP119865,M,49,50000
AP119866,F,29,50000
AP119867,M,42,12000
AP119868,F,44,35000
AP119869,F,34,12000
AP119870,F,21,40000
AP119871,M,38,20000
AP119872,M,44,25000
AP119873,M,45,15000
AP119874,F,26,50000
AP119875,F,50,40000
AP119876,F,32,20000
AP119877,F,48,12000
AP119878,F,46,12000
AP119879,M,48,12000
AP119880,M,41,20000
AP119881,F,25,10000
AP119882,F,21,25000
AP119883,F,30,30000
AP119884,M,46,30000
AP119885,F,42,10000
AP119886,M,22,20000
AP119887,F,33,10000
AP119888,M,30,12000
AP119889,F,40,20000
AP119890,F,26,50000
AP119891,F,31,50000
AP119892,F,27,12000
AP119893,F,48,15000
AP119894,F,40,50000
AP119895,M,49,35000
AP119896,F,34,10000
AP119897,M,50,12000
AP119898,M,27,50000
AP119899,F,21,35000
AP119900,M,39,20000
AP119901,F,29,40000
AP119902,F,40,10000
AP119903,F,37,25000
AP119904,F,25,50000
AP119905,M,28,10000
AP119906,F,37,35000
AP119907,F,45,12000
AP119908,M,33,25000
AP119909,M,47,12000
AP119910,F,38,40000
AP119911,M,25,15000
AP119912,F,23,12000
AP119913,M,46,40000
AP119914,F,40,25000
AP119915,M,33,10000
AP119916,M,33,30000
AP119917,M,36,50000
AP119918,F,37,12000
AP119919,M,36,40000
AP119920,F,43,40000
AP119921,F,44,15000
AP119922,M,45,40000
AP119923,M,50,20000
AP119924,M,29,20000
AP119925,M,47,25000
AP119926,F,37,20000
AP119927,F,27,30000
AP119928,M,25,35000
AP119929,M,44,10000
AP119930,M,45,10000
AP119931,F,44,50000
AP119932,M,42,35000
AP119933,M,44,35000
AP119934,M,33,10000
AP119935,M,46,15000
AP119936,F,50,30000
AP119937,M,29,35000
AP119938,F,28,30000
AP119939,M,26,10000
AP119940,F,38,20000
AP119941,F,45,25000
AP119942,M,40,50000
AP119943,F,40,50000
AP119944,M,47,20000
AP119945,F,46,10000
AP119946,F,49,40000
AP119947,M,36,15000
AP119948,M,25,15000
AP119949,M,45,15000
AP119950,F,44,35000
AP119951,M,48,15000
AP119952,M,49,35000
AP119953,M,31,10000
AP119954,M,23,30000
AP119955,F,43,15000
AP119956,M,25,35000
AP119957,M,37,30000
AP119958,F,28,15000
AP119959,F,35,15000
AP119960,M,45,50000
AP119961,M,41,15000
AP119962,M,41,30000
AP119963,M,24,35000
AP119964,M,36,20000
AP119965,M,24,35000
AP119966,F,27,10000
AP119967,M,36,12000
AP119968,F,29,25000
AP119969,F,50,10000
AP119970,F,29,40000
AP119971,F,28,50000
AP119972,F,37,35000
AP119973,M,36,20000
AP119974,F,32,40000
AP119975,M,30,40000
AP119976,M,47,40000
AP119977,F,33,20000
AP119978,M,47,35000
AP119979,M,44,50000
AP119980,F,25,40000
AP119981,M,36,12000
AP119982,F,34,50000
AP119983,M,47,10000
AP119984,F,49,25000
AP119985,M,26,10000
AP119986,M,37,10000
AP119987,M,47,30000
AP119988,F,23,35000
AP119989,F,43,15000
AP119990,F,33,10000
AP119991,M,50,50000
AP119992,F,33,40000
AP119993,M,30,10000
AP119994,M,22,20000
AP119995,M,27,15000
