,GENDER,AGE,INCOME,Churn
8236,M,44,40000,0
8237,M,42,12000,0
8238,F,29,20000,0
8239,M,48,12000,0
8240,M,37,12000,0
8241,F,50,15000,0
8242,F,46,12000,0
8243,M,22,35000,0
8244,F,30,12000,0
8245,F,24,30000,0
8246,F,24,12000,0
8247,M,30,20000,0
8248,M,43,30000,0
8249,M,42,15000,0
8250,F,45,25000,0
8251,F,39,40000,0
8252,M,38,35000,0
8253,F,32,30000,0
8254,F,33,20000,0
8255,M,26,20000,0
8256,M,37,15000,0
8257,M,39,50000,0
8258,M,30,12000,0
8259,F,31,40000,0
8260,M,26,35000,0
8261,F,38,50000,0
8262,F,33,15000,0
8263,F,22,15000,0
8264,M,34,35000,0
8265,F,50,30000,0
8266,F,37,20000,0
8267,F,39,30000,0
8268,F,47,40000,0
8269,M,48,30000,0
8270,M,30,50000,0
8271,M,32,30000,0
8272,M,32,10000,0
8273,M,27,20000,0
8274,M,43,25000,0
8275,F,38,35000,0
8276,M,32,25000,0
8277,M,45,10000,0
8278,M,28,40000,0
8279,F,33,15000,0
8280,F,23,35000,0
8281,F,48,35000,0
8282,F,33,15000,0
8283,F,37,35000,0
8284,M,35,15000,0
8285,F,37,40000,0
8286,F,26,50000,0
8287,F,44,35000,0
8288,M,22,15000,0
8289,M,27,25000,0
8290,F,48,12000,0
8291,F,50,10000,0
8292,M,37,20000,0
8293,F,23,50000,0
8294,F,42,25000,0
8295,M,25,40000,0
8296,M,22,12000,0
8297,F,39,10000,0
8298,M,23,12000,0
8299,M,48,30000,0
8300,F,39,12000,0
8301,M,47,12000,0
8302,M,46,20000,0
8303,F,39,25000,0
8304,F,28,35000,0
8305,F,36,50000,0
8306,M,32,30000,0
8307,F,48,35000,0
8308,F,30,40000,0
8309,F,23,40000,0
8310,F,35,25000,0
8311,F,25,40000,0
8312,M,38,10000,0
8313,M,50,35000,0
8314,F,35,35000,0
8315,F,35,20000,0
8316,F,40,15000,0
8317,M,40,30000,0
8318,F,31,35000,0
8319,M,50,10000,0
8320,F,42,25000,0
8321,M,33,30000,0
8322,F,24,10000,0
8323,M,31,30000,0
8324,F,33,40000,0
8325,F,37,30000,0
8326,F,38,50000,0
8327,M,22,50000,0
8328,F,38,25000,0
8329,M,47,50000,0
8330,M,29,50000,0
8331,M,23,50000,0
8332,M,26,40000,0
8333,F,39,30000,0
8334,F,35,12000,0
8335,F,44,40000,0
8336,M,27,20000,0
8337,F,48,12000,0
8338,M,39,15000,0
8339,F,21,25000,0
8340,F,46,20000,0
8341,M,38,35000,0
8342,F,41,12000,0
8343,F,50,10000,0
8344,M,35,10000,0
8345,M,40,30000,0
8346,M,34,10000,0
8347,F,41,35000,0
8348,F,25,12000,0
8349,F,41,30000,0
8350,M,41,35000,0
8351,F,47,12000,0
8352,M,45,40000,0
8353,F,30,20000,0
8354,M,37,10000,0
8355,F,45,10000,0
8356,M,50,10000,0
8357,F,50,12000,0
8358,M,24,15000,0
8359,M,43,50000,0
8360,F,37,25000,0
8361,F,25,25000,0
8362,M,24,25000,0
8363,F,23,35000,0
8364,F,45,10000,0
8365,M,46,20000,0
8366,F,23,50000,0
8367,M,35,12000,0
8368,F,22,40000,0
8369,M,40,15000,0
8370,M,46,30000,0
8371,M,30,50000,0
8372,F,35,40000,0
8373,F,24,25000,0
8374,F,30,10000,0
8375,F,30,25000,0
8376,F,42,20000,0
8377,F,23,30000,0
8378,M,41,35000,0
8379,M,27,20000,0
8380,F,22,12000,0
8381,M,41,40000,0
8382,M,34,30000,0
8383,F,33,15000,0
8384,F,40,50000,0
8385,M,37,25000,0
8386,M,27,15000,0
8387,M,49,12000,0
8388,M,46,30000,0
8389,M,32,35000,0
8390,M,23,35000,0
8391,M,25,35000,0
8392,M,42,35000,0
8393,F,23,10000,0
8394,F,29,12000,0
8395,M,29,35000,0
8396,F,49,50000,0
8397,M,27,20000,0
8398,M,26,50000,0
8399,M,24,12000,0
8400,F,32,12000,0
8401,F,40,50000,0
8402,F,45,20000,0
8403,M,35,50000,0
8404,F,37,25000,0
8405,F,21,50000,0
8406,F,47,12000,0
8407,M,22,15000,0
8408,F,28,10000,0
8409,M,23,40000,0
8410,F,46,20000,0
8411,F,28,10000,0
8412,M,22,35000,0
8413,F,28,35000,0
8414,M,41,20000,0
8415,F,27,12000,0
8416,F,33,50000,0
8417,F,26,12000,0
8418,F,48,50000,0
8419,M,32,30000,0
8420,F,27,15000,0
8421,M,46,25000,0
8422,M,45,15000,0
8423,F,50,10000,0
8424,M,41,12000,0
8425,F,33,25000,0
8426,M,34,50000,0
8427,M,21,35000,0
8428,F,32,20000,0
8429,F,47,12000,0
8430,F,45,25000,0
8431,M,27,50000,0
8432,M,44,30000,0
8433,F,39,15000,0
8434,M,44,25000,0
8435,M,35,50000,0
8436,M,39,20000,0
8437,F,32,20000,0
8438,M,42,25000,0
8439,F,40,12000,0
8440,M,50,10000,0
8441,M,34,35000,0
8442,M,36,35000,0
8443,M,44,40000,0
8444,M,38,12000,0
8445,M,44,15000,0
8446,F,40,30000,0
8447,M,29,40000,0
8448,M,40,15000,0
8449,F,35,25000,0
8450,F,39,40000,0
8451,M,30,25000,0
8452,F,29,20000,0
8453,M,25,30000,0
8454,F,41,20000,0
8455,M,47,20000,0
8456,M,31,35000,0
8457,M,29,25000,0
8458,M,24,10000,0
8459,F,44,40000,0
8460,F,34,35000,0
8461,F,21,50000,0
8462,F,32,35000,0
8463,M,25,20000,0
8464,F,31,30000,0
8465,M,29,35000,0
8466,F,28,12000,0
8467,M,50,12000,0
8468,F,34,10000,0
8469,M,42,15000,0
8470,F,45,15000,0
8471,F,37,40000,0
8472,M,46,40000,0
8473,M,25,30000,0
8474,M,22,30000,0
8475,F,29,30000,0
8476,M,45,30000,0
8477,F,27,12000,0
8478,F,42,30000,0
8479,F,30,10000,0
8480,F,49,35000,0
8481,F,30,15000,0
8482,M,31,50000,0
8483,F,46,25000,0
8484,M,22,12000,0
8485,M,49,15000,0
8486,F,34,12000,0
8487,M,24,20000,0
8488,F,31,25000,0
8489,M,27,10000,0
8490,M,37,20000,0
8491,F,50,20000,0
8492,M,31,50000,0
8493,F,31,12000,0
8494,F,29,50000,0
8495,M,43,20000,0
8496,M,23,50000,0
8497,M,36,40000,0
8498,F,47,20000,0
8499,M,32,40000,0
8500,F,34,40000,0
8501,M,42,20000,0
8502,M,29,10000,0
8503,F,46,50000,0
8504,F,23,20000,0
8505,F,37,25000,0
8506,M,49,30000,0
8507,F,31,20000,0
8508,M,26,12000,0
8509,M,26,35000,0
8510,M,43,30000,0
8511,M,49,30000,0
8512,M,34,20000,0
8513,M,28,50000,0
8514,M,33,35000,0
8515,M,22,40000,0
8516,F,27,10000,0
8517,F,39,50000,0
8518,F,35,15000,0
8519,F,35,12000,0
8520,M,44,50000,0
8521,F,32,12000,0
8522,M,42,30000,0
8523,F,25,50000,0
8524,M,46,10000,0
8525,M,32,12000,0
8526,F,26,35000,0
8527,M,34,10000,0
8528,M,38,35000,0
8529,M,39,35000,0
8530,M,37,35000,0
8531,M,47,40000,0
8532,F,47,35000,0
8533,M,43,40000,0
8534,M,42,50000,0
8535,M,38,25000,0
8536,F,30,10000,0
8537,M,44,20000,0
8538,F,38,30000,0
8539,F,22,40000,0
8540,M,23,50000,0
8541,M,23,20000,0
8542,M,24,35000,0
8543,F,22,25000,0
8544,F,27,35000,0
8545,M,29,20000,0
8546,M,35,40000,0
8547,F,23,50000,0
8548,F,32,15000,0
8549,M,41,25000,0
8550,F,29,20000,0
8551,M,29,30000,0
8552,M,30,15000,0
8553,F,48,40000,0
8554,M,44,50000,0
8555,M,34,10000,0
8556,M,38,10000,0
8557,F,25,35000,0
8558,M,25,20000,0
8559,M,30,35000,0
8560,M,39,30000,0
8561,M,34,40000,0
8562,F,22,12000,0
8563,F,23,40000,0
8564,F,42,15000,0
8565,F,50,10000,0
8566,M,26,15000,0
8567,F,23,30000,0
8568,M,41,10000,0
8569,F,38,12000,0
8570,M,27,25000,0
8571,M,41,35000,0
8572,M,28,25000,0
8573,F,41,25000,0
8574,F,31,20000,0
8575,F,45,50000,0
8576,M,47,12000,0
8577,F,27,35000,0
8578,M,39,30000,0
8579,F,35,20000,0
8580,M,32,10000,0
8581,F,38,15000,0
8582,M,47,20000,0
8583,M,35,25000,0
8584,M,22,25000,0
8585,M,32,25000,0
8586,M,46,25000,0
8587,M,28,15000,0
8588,F,50,10000,0
8589,F,39,40000,0
8590,F,37,20000,0
8591,M,38,10000,0
8592,F,24,12000,0
8593,F,22,40000,0
8594,M,44,40000,0
8595,M,48,12000,0
8596,F,40,35000,0
8597,M,42,50000,0
8598,M,29,25000,0
8599,F,34,12000,0
8600,F,32,25000,0
8601,F,42,30000,0
8602,F,43,15000,0
8603,F,23,50000,0
8604,F,39,25000,0
8605,M,36,20000,0
8606,F,47,30000,0
8607,M,22,15000,0
8608,F,27,20000,0
8609,F,43,20000,0
8610,M,45,25000,0
8611,F,22,15000,0
8612,F,35,35000,0
8613,F,27,50000,0
8614,F,40,40000,0
8615,M,34,30000,0
8616,M,49,35000,0
8617,M,21,20000,0
8618,M,50,40000,0
8619,M,38,35000,0
8620,M,35,40000,0
8621,F,44,15000,0
8622,F,37,35000,0
8623,F,30,40000,0
8624,M,33,12000,0
8625,M,29,25000,0
8626,F,41,30000,0
8627,M,32,35000,0
8628,F,37,50000,0
8629,M,48,10000,0
8630,M,31,25000,0
8631,M,45,30000,0
8632,M,50,35000,0
8633,F,38,30000,0
8634,M,49,20000,0
8635,M,29,15000,0
8636,F,40,10000,0
8637,M,49,15000,0
8638,F,47,40000,0
8639,F,35,20000,0
8640,F,23,20000,0
8641,F,50,10000,0
8642,M,42,50000,0
8643,F,48,40000,0
8644,F,27,10000,0
8645,M,38,20000,0
8646,M,31,40000,0
8647,M,21,25000,0
8648,M,48,20000,0
8649,F,29,20000,0
8650,F,42,40000,0
8651,F,38,25000,0
8652,F,21,50000,0
8653,M,41,30000,0
8654,F,27,30000,0
8655,M,39,15000,0
8656,F,42,40000,0
8657,M,27,25000,0
8658,M,21,25000,0
8659,F,45,15000,0
8660,F,29,15000,0
8661,M,37,12000,0
8662,M,25,12000,0
8663,M,40,35000,0
8664,F,35,40000,0
8665,M,32,15000,0
8666,M,44,20000,0
8667,F,42,15000,0
8668,F,35,50000,0
8669,M,43,10000,0
8670,F,41,15000,0
8671,M,31,40000,0
8672,F,47,10000,0
8673,F,40,30000,0
8674,M,43,40000,0
8675,F,48,15000,0
8676,M,35,40000,0
8677,M,46,40000,0
8678,F,37,35000,0
8679,M,39,30000,0
8680,F,32,50000,0
8681,M,27,20000,0
8682,M,35,50000,0
8683,M,25,35000,0
8684,M,43,50000,0
8685,F,48,50000,0
8686,F,42,30000,0
8687,M,49,50000,0
8688,M,38,12000,0
8689,F,25,30000,0
8690,M,50,15000,0
8691,M,34,50000,0
8692,F,38,12000,0
8693,M,24,10000,0
8694,M,42,10000,0
8695,M,40,30000,0
8696,F,25,35000,0
8697,M,49,12000,0
8698,F,38,20000,0
8699,M,35,50000,0
8700,F,25,40000,0
8701,F,50,12000,0
8702,M,22,35000,0
8703,M,35,40000,0
8704,F,21,20000,0
8705,F,22,25000,0
8706,F,22,25000,0
8707,M,29,50000,0
8708,M,49,12000,0
8709,M,33,10000,0
8710,M,48,10000,0
8711,F,43,12000,0
8712,F,43,15000,0
8713,M,30,25000,0
8714,M,49,30000,0
8715,F,22,15000,0
8716,F,29,25000,0
8717,F,43,30000,0
8718,F,33,35000,0
8719,M,35,35000,0
8720,F,30,25000,0
8721,F,50,10000,0
8722,M,35,50000,0
8723,F,26,12000,0
8724,M,42,30000,0
8725,M,42,35000,0
8726,M,26,10000,0
8727,F,41,50000,0
8728,F,50,12000,0
8729,F,38,20000,0
8730,F,36,10000,0
8731,M,34,40000,0
8732,F,49,30000,0
8733,F,34,15000,0
8734,F,29,25000,0
8735,M,39,35000,0
8736,M,25,35000,0
8737,M,22,25000,0
8738,M,40,35000,0
8739,F,42,15000,0
8740,M,29,20000,0
8741,M,29,10000,0
8742,M,45,50000,0
8743,F,22,10000,0
8744,M,41,15000,0
8745,F,50,40000,0
8746,F,26,50000,0
8747,M,34,10000,0
8748,F,48,50000,0
8749,M,28,10000,0
8750,F,24,30000,0
8751,M,32,40000,0
8752,F,43,35000,0
8753,F,45,12000,0
8754,M,40,30000,0
8755,F,42,12000,0
8756,M,42,35000,0
8757,F,32,12000,0
8758,F,26,50000,0
8759,F,34,15000,0
8760,F,24,30000,0
8761,M,44,50000,0
8762,F,46,15000,0
8763,F,22,15000,0
8764,F,40,40000,0
8765,M,22,35000,0
8766,M,40,50000,0
8767,M,28,50000,0
8768,F,42,10000,0
8769,M,29,50000,0
8770,F,27,40000,0
8771,M,47,50000,0
8772,F,37,50000,0
8773,F,50,25000,0
8774,M,50,20000,0
8775,M,23,30000,0
8776,F,23,25000,0
8777,F,36,20000,0
8778,F,34,30000,0
8779,M,49,35000,0
8780,M,23,50000,0
8781,F,41,40000,0
8782,M,21,12000,0
8783,F,23,20000,0
8784,F,45,50000,0
8785,F,39,35000,0
8786,F,32,12000,0
8787,F,46,40000,0
8788,M,24,25000,0
8789,M,26,12000,0
8790,F,46,35000,0
8791,M,43,35000,0
8792,M,33,12000,0
8793,M,32,35000,0
8794,M,21,15000,0
8795,M,49,12000,0
8796,M,42,10000,0
8797,M,40,30000,0
8798,M,36,25000,0
8799,F,37,25000,0
8800,M,22,40000,0
8801,F,33,30000,0
8802,M,33,15000,0
8803,M,40,15000,0
8804,M,22,50000,0
8805,M,37,25000,0
8806,F,26,40000,0
8807,F,32,40000,0
8808,M,37,25000,0
8809,M,35,20000,0
8810,M,21,10000,0
8811,F,40,10000,0
8812,M,32,20000,0
8813,M,26,25000,0
8814,M,47,10000,0
8815,F,26,35000,0
8816,M,47,15000,0
8817,F,45,40000,0
8818,F,37,15000,0
8819,M,34,12000,0
8820,M,40,12000,0
8821,F,48,50000,0
8822,M,32,30000,0
8823,F,34,15000,0
8824,F,36,20000,0
8825,M,39,50000,0
8826,F,27,15000,0
8827,F,26,30000,0
8828,F,24,50000,0
8829,F,23,50000,0
8830,M,36,35000,0
8831,M,47,50000,0
8832,M,36,40000,0
8833,F,39,10000,0
8834,F,36,35000,0
8835,F,27,15000,0
8836,M,29,10000,0
8837,M,42,40000,0
8838,M,45,40000,0
8839,M,21,20000,0
8840,F,41,40000,0
8841,F,50,35000,0
8842,M,35,35000,0
8843,F,46,50000,0
8844,M,33,15000,0
8845,F,45,10000,0
8846,M,50,30000,0
8847,F,48,40000,0
8848,F,35,35000,0
8849,F,22,35000,0
8850,M,49,25000,0
8851,M,35,25000,0
8852,M,49,25000,0
8853,F,47,10000,0
8854,M,21,10000,0
8855,F,49,40000,0
8856,F,37,12000,0
8857,F,30,25000,0
8858,F,44,20000,0
8859,F,21,35000,0
8860,M,38,12000,0
8861,F,34,50000,0
8862,F,39,12000,0
8863,M,46,15000,0
8864,F,21,25000,0
8865,M,22,30000,0
8866,F,26,15000,0
8867,M,22,15000,0
8868,M,43,12000,0
8869,F,32,35000,0
8870,M,32,25000,0
8871,F,30,10000,0
8872,F,29,40000,0
8873,F,21,35000,0
8874,F,30,12000,0
8875,F,27,10000,0
8876,F,38,25000,0
8877,F,29,35000,0
8878,F,33,25000,0
8879,M,41,15000,0
8880,F,31,15000,0
8881,F,49,20000,0
8882,M,39,35000,0
8883,M,26,15000,0
8884,M,22,12000,0
8885,F,50,20000,0
8886,F,43,50000,0
8887,M,33,50000,0
8888,F,49,20000,0
8889,M,43,30000,0
8890,M,47,10000,0
8891,M,48,10000,0
8892,M,35,12000,0
8893,M,50,15000,0
8894,M,46,40000,0
8895,F,31,30000,0
8896,M,30,12000,0
8897,M,28,20000,0
8898,F,41,10000,0
8899,F,28,25000,0
8900,M,23,30000,0
8901,M,32,10000,0
8902,F,31,35000,0
8903,M,33,25000,0
8904,M,22,20000,0
8905,F,33,10000,0
8906,F,38,30000,0
8907,F,22,10000,0
8908,M,25,20000,0
8909,F,45,35000,0
8910,M,21,40000,0
8911,F,43,40000,0
8912,M,28,10000,0
8913,F,37,12000,0
8914,F,50,50000,0
8915,M,27,10000,0
8916,F,43,10000,0
8917,M,34,12000,0
8918,F,25,12000,0
8919,M,39,25000,0
8920,F,26,12000,0
8921,M,30,50000,0
8922,F,21,12000,0
8923,F,36,12000,0
8924,F,42,12000,0
8925,F,47,30000,0
8926,M,22,15000,0
8927,F,33,30000,0
8928,M,40,35000,0
8929,M,32,15000,0
8930,F,43,35000,0
8931,F,50,35000,0
8932,F,28,40000,0
8933,F,42,25000,0
8934,F,39,12000,0
8935,F,21,40000,0
8936,F,36,30000,0
8937,M,47,50000,0
8938,M,42,35000,0
8939,F,33,10000,0
8940,M,48,50000,0
8941,M,48,50000,0
8942,F,31,15000,0
8943,F,31,10000,0
8944,M,41,30000,0
8945,F,26,12000,0
8946,M,49,35000,0
8947,M,40,40000,0
8948,M,24,10000,0
8949,F,24,25000,0
8950,M,36,10000,0
8951,M,24,20000,0
8952,M,21,20000,0
8953,M,23,15000,0
8954,M,35,25000,0
8955,F,50,25000,0
8956,M,26,10000,0
8957,F,47,10000,0
8958,M,33,25000,0
8959,F,30,25000,0
8960,M,35,40000,0
8961,F,36,35000,0
8962,F,35,40000,0
8963,M,29,30000,0
8964,F,48,35000,0
8965,M,48,50000,0
8966,F,35,50000,0
8967,F,31,15000,0
8968,F,42,12000,0
8969,F,29,25000,0
8970,M,23,25000,0
8971,M,38,35000,0
8972,F,50,30000,0
8973,M,32,30000,0
8974,F,44,10000,0
8975,F,24,50000,0
8976,M,44,35000,0
8977,F,44,50000,0
8978,F,41,35000,0
8979,F,40,25000,0
8980,M,48,40000,0
8981,F,44,40000,0
8982,M,43,30000,0
8983,F,22,30000,0
8984,M,33,40000,0
8985,F,37,40000,0
8986,M,22,50000,0
8987,F,47,35000,0
8988,M,41,50000,0
8989,F,41,15000,0
8990,F,47,15000,0
8991,F,39,50000,0
8992,F,44,12000,0
8993,F,30,15000,0
8994,F,29,15000,0
8995,M,23,15000,0
8996,F,32,50000,0
8997,F,31,35000,0
8998,F,22,20000,0
8999,F,48,20000,0
9000,M,31,20000,0
9001,F,48,30000,0
9002,M,42,25000,0
9003,F,45,40000,0
9004,M,30,25000,0
9005,M,39,25000,0
9006,M,27,30000,0
9007,M,42,10000,0
9008,F,32,15000,0
9009,F,45,15000,0
9010,M,29,12000,0
9011,M,29,30000,0
9012,F,47,40000,0
9013,F,41,35000,0
9014,F,47,50000,0
9015,F,21,12000,0
9016,F,22,20000,0
9017,F,42,30000,0
9018,F,40,10000,0
9019,M,44,12000,0
9020,F,47,10000,0
9021,F,32,15000,0
9022,F,48,35000,0
9023,M,36,25000,0
9024,F,35,40000,0
9025,F,49,50000,0
9026,M,45,30000,0
9027,F,32,30000,0
9028,F,26,35000,0
9029,F,22,30000,0
9030,M,41,40000,0
9031,M,31,10000,0
9032,M,29,35000,0
9033,M,24,25000,0
9034,M,41,15000,0
9035,F,33,30000,0
9036,M,43,12000,0
9037,F,28,10000,0
9038,M,36,50000,0
9039,M,38,20000,0
9040,M,36,40000,0
9041,M,48,12000,0
9042,M,31,25000,0
9043,M,34,12000,0
9044,F,28,15000,0
9045,F,24,50000,0
9046,M,25,40000,0
9047,F,38,10000,0
9048,F,47,30000,0
9049,F,49,25000,0
9050,M,49,30000,0
9051,F,48,20000,0
9052,F,48,25000,0
9053,M,48,20000,0
9054,M,46,35000,0
9055,M,39,30000,0
9056,F,37,30000,0
9057,M,29,20000,0
9058,M,29,12000,0
9059,F,45,25000,0
9060,F,43,50000,0
9061,M,46,15000,0
9062,F,29,40000,0
9063,F,29,25000,0
9064,M,34,12000,0
9065,M,43,15000,0
9066,F,49,35000,0
9067,M,25,50000,0
9068,F,27,20000,0
9069,F,36,50000,0
9070,M,38,25000,0
9071,F,37,25000,0
9072,M,23,12000,0
9073,F,25,25000,0
9074,M,22,40000,0
9075,F,44,30000,0
9076,F,42,40000,0
9077,M,47,35000,0
9078,M,30,30000,0
9079,F,31,15000,0
9080,M,44,12000,0
9081,F,35,35000,0
9082,M,31,25000,0
9083,F,23,40000,0
9084,F,41,30000,0
9085,F,28,30000,0
9086,M,45,20000,0
9087,F,36,20000,0
9088,M,23,25000,0
9089,F,23,50000,0
9090,F,39,40000,0
9091,F,29,35000,0
9092,F,27,40000,0
9093,M,27,50000,0
9094,F,47,20000,0
9095,F,31,20000,0
9096,F,37,30000,0
9097,F,27,12000,0
9098,M,41,12000,0
9099,F,37,15000,0
9100,M,38,10000,0
9101,M,45,25000,0
9102,F,39,12000,0
9103,M,30,50000,0
9104,M,21,40000,0
9105,M,24,20000,0
9106,F,38,12000,0
9107,M,39,20000,0
9108,F,44,50000,0
9109,F,41,40000,0
9110,M,49,35000,0
9111,F,36,12000,0
9112,F,33,12000,0
9113,F,40,15000,0
9114,M,24,12000,0
9115,F,38,20000,0
9116,F,49,12000,0
9117,F,42,50000,0
9118,F,46,30000,0
9119,M,32,20000,0
9120,M,29,40000,0
9121,F,43,35000,0
9122,F,29,40000,0
9123,M,29,12000,0
9124,F,38,30000,0
9125,F,26,30000,0
9126,F,37,20000,0
9127,M,49,10000,0
9128,F,22,20000,0
9129,M,38,15000,0
9130,M,30,40000,0
9131,M,39,12000,0
9132,F,24,30000,0
9133,M,37,15000,0
9134,M,36,25000,0
9135,F,22,15000,0
9136,F,40,10000,0
9137,F,37,15000,0
9138,F,33,12000,0
9139,M,38,50000,0
9140,M,40,15000,0
9141,M,21,30000,0
9142,F,47,40000,0
9143,F,41,10000,0
9144,F,27,15000,0
9145,M,39,12000,0
9146,M,42,30000,0
9147,M,49,12000,0
9148,F,34,40000,0
9149,F,47,10000,0
9150,M,46,15000,0
9151,F,48,12000,0
9152,M,43,25000,0
9153,M,44,12000,0
9154,F,26,40000,0
9155,F,36,30000,0
9156,M,45,40000,0
9157,M,32,20000,0
9158,M,44,12000,0
9159,M,35,40000,0
9160,M,41,50000,0
9161,F,21,20000,0
9162,F,32,25000,0
9163,M,24,35000,0
9164,M,34,30000,0
9165,F,31,40000,0
9166,M,41,25000,0
9167,M,50,15000,0
9168,F,45,40000,0
9169,M,30,15000,0
9170,M,29,10000,0
9171,F,36,12000,0
9172,F,34,25000,0
9173,F,43,50000,0
9174,F,22,25000,0
9175,M,31,50000,0
9176,F,41,40000,0
9177,M,41,20000,0
9178,F,42,50000,0
9179,M,26,15000,0
9180,F,45,30000,0
9181,M,33,25000,0
9182,F,21,25000,0
9183,F,25,10000,0
9184,M,31,50000,0
9185,F,47,35000,0
9186,F,37,25000,0
9187,F,37,12000,0
9188,M,21,20000,0
9189,F,47,30000,0
9190,F,43,40000,0
9191,M,27,20000,0
9192,F,29,12000,0
9193,F,46,50000,0
9194,M,40,50000,0
9195,F,49,25000,0
9196,F,49,20000,0
9197,F,40,40000,0
9198,M,26,30000,0
9199,M,21,35000,0
9200,M,26,50000,0
9201,F,30,10000,0
9202,F,31,10000,0
9203,F,34,15000,0
9204,M,32,35000,0
9205,F,24,12000,0
9206,F,41,20000,0
9207,F,26,40000,0
9208,M,37,25000,0
9209,M,23,20000,0
9210,M,44,30000,0
9211,F,36,50000,0
9212,M,22,20000,0
9213,F,41,10000,0
9214,F,31,50000,0
9215,M,49,15000,0
9216,M,23,30000,0
9217,F,50,12000,0
9218,F,49,25000,0
9219,M,22,30000,0
9220,F,49,40000,0
9221,M,25,25000,0
9222,F,24,25000,0
9223,F,22,25000,0
9224,F,41,30000,0
9225,F,41,50000,0
9226,F,42,50000,0
9227,F,50,25000,0
9228,M,44,40000,0
9229,M,38,50000,0
9230,F,35,10000,0
9231,F,24,40000,0
9232,F,35,15000,0
9233,F,26,20000,0
9234,M,47,50000,0
9235,F,38,12000,0
9236,M,22,10000,0
9237,F,37,35000,0
9238,M,31,10000,0
9239,F,42,12000,0
9240,F,42,15000,0
9241,F,42,12000,0
9242,M,32,10000,0
9243,F,43,25000,0
9244,M,34,20000,0
9245,M,46,35000,0
9246,F,47,20000,0
9247,F,27,35000,0
9248,M,24,12000,0
9249,M,21,20000,0
9250,F,48,50000,0
9251,M,48,12000,0
9252,F,45,12000,0
9253,M,24,12000,0
9254,F,28,50000,0
9255,M,27,30000,0
9256,M,29,40000,0
9257,F,34,30000,0
9258,M,25,35000,0
9259,M,29,12000,0
9260,F,33,20000,0
9261,M,41,30000,0
9262,F,21,50000,0
9263,M,23,25000,0
9264,M,41,50000,0
9265,M,44,50000,0
9266,M,42,50000,0
9267,M,30,30000,0
9268,M,28,50000,0
9269,M,50,10000,0
9270,M,47,25000,0
9271,F,27,25000,0
9272,F,30,40000,0
9273,F,34,12000,0
9274,M,27,30000,0
9275,F,30,15000,0
9276,F,30,20000,0
9277,M,31,12000,0
9278,M,44,10000,0
9279,F,40,12000,0
9280,M,48,30000,0
9281,M,28,25000,0
9282,F,32,25000,0
9283,F,39,25000,0
9284,F,25,25000,0
9285,F,25,10000,0
9286,F,42,25000,0
9287,M,46,20000,0
9288,F,25,40000,0
9289,F,44,50000,0
9290,M,33,50000,0
9291,M,32,12000,0
9292,F,33,20000,0
9293,F,49,40000,0
9294,M,37,10000,0
9295,F,39,30000,0
9296,M,27,50000,0
9297,M,30,25000,0
9298,F,38,40000,0
9299,F,25,12000,0
9300,F,21,12000,0
9301,M,46,30000,0
9302,M,28,15000,0
9303,M,25,15000,0
9304,F,35,25000,0
9305,F,30,15000,0
9306,F,29,30000,0
9307,F,44,20000,0
9308,M,24,12000,0
9309,F,34,12000,0
9310,F,45,12000,0
9311,M,31,30000,0
9312,F,35,15000,0
9313,M,24,10000,0
9314,M,42,30000,0
9315,F,33,20000,0
9316,M,37,40000,0
9317,M,23,20000,0
9318,M,27,35000,0
9319,F,32,12000,0
9320,M,49,25000,0
9321,M,34,12000,0
9322,F,44,15000,0
9323,M,29,20000,0
9324,F,34,25000,0
9325,F,39,15000,0
9326,F,38,20000,0
9327,M,33,50000,0
9328,F,27,12000,0
9329,M,23,15000,0
9330,M,25,35000,0
9331,F,27,10000,0
9332,M,47,30000,0
9333,F,37,12000,0
9334,M,33,35000,0
9335,M,37,20000,0
9336,M,47,25000,0
9337,M,21,15000,0
9338,F,33,25000,0
9339,F,50,25000,0
9340,F,21,10000,0
9341,F,25,12000,0
9342,M,21,12000,0
9343,F,22,15000,0
9344,F,48,10000,0
9345,M,45,30000,0
9346,M,31,35000,0
9347,M,50,25000,0
9348,M,30,35000,0
9349,M,33,20000,0
9350,F,29,35000,0
9351,M,31,30000,0
9352,M,41,15000,0
9353,F,49,35000,0
9354,F,49,50000,0
9355,M,47,20000,0
9356,M,30,20000,0
9357,F,33,12000,0
9358,M,22,50000,0
9359,M,49,25000,0
9360,F,34,15000,0
9361,M,34,20000,0
9362,M,37,20000,0
9363,F,39,40000,0
9364,F,46,25000,0
9365,F,46,40000,0
9366,M,40,50000,0
9367,F,21,50000,0
9368,F,25,50000,0
9369,F,29,40000,0
9370,F,24,35000,0
9371,F,35,35000,0
9372,M,31,20000,0
9373,M,25,10000,0
9374,F,48,30000,0
9375,M,37,40000,0
9376,F,29,35000,0
9377,M,38,30000,0
9378,M,49,12000,0
9379,F,24,40000,0
9380,F,36,12000,0
9381,F,43,40000,0
9382,F,50,30000,0
9383,M,24,10000,0
9384,M,33,12000,0
9385,F,49,20000,0
9386,F,27,30000,0
9387,F,32,12000,0
9388,M,24,20000,0
9389,F,34,30000,0
9390,F,22,35000,0
9391,M,30,20000,0
9392,M,47,30000,0
9393,F,28,10000,0
9394,M,43,15000,0
9395,F,43,20000,0
9396,F,28,30000,0
9397,M,24,12000,0
9398,F,27,25000,0
9399,M,26,20000,0
9400,M,22,12000,0
